x,y,dx,dy,
1.26796818e+01,-2.77934265e+00,-7.44542480e-01,1.16944075e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.29038582e+01,-2.87448096e+00,0.00000000e+00,0.00000000e+00,
1.28814278e+01,-2.99349761e+00,0.00000000e+00,0.00000000e+00,
1.28947916e+01,-2.96332121e+00,0.00000000e+00,0.00000000e+00,
1.29330320e+01,-2.82319808e+00,0.00000000e+00,0.00000000e+00,
1.28496790e+01,-2.86442113e+00,0.00000000e+00,0.00000000e+00,
1.28883991e+01,-2.65284276e+00,0.00000000e+00,0.00000000e+00,
1.28930769e+01,-2.91328430e+00,0.00000000e+00,0.00000000e+00,
1.25548506e+01,-2.62654662e+00,-8.00534904e-01,1.28276259e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.27900200e+01,-2.71340227e+00,0.00000000e+00,0.00000000e+00,
1.27621737e+01,-2.83142591e+00,0.00000000e+00,0.00000000e+00,
1.27777262e+01,-2.80150819e+00,0.00000000e+00,0.00000000e+00,
1.28208513e+01,-2.65152621e+00,0.00000000e+00,0.00000000e+00,
1.27311535e+01,-2.68933320e+00,0.00000000e+00,0.00000000e+00,
1.27673683e+01,-2.45739126e+00,0.00000000e+00,0.00000000e+00,
1.27707968e+01,-2.74377418e+00,0.00000000e+00,0.00000000e+00,
1.24180012e+01,-2.44799805e+00,-8.63194168e-01,1.41312674e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.26686049e+01,-2.54423451e+00,0.00000000e+00,0.00000000e+00,
1.26367979e+01,-2.66325426e+00,0.00000000e+00,0.00000000e+00,
1.26544151e+01,-2.63333893e+00,0.00000000e+00,0.00000000e+00,
1.27019672e+01,-2.47208476e+00,0.00000000e+00,0.00000000e+00,
1.26060305e+01,-2.50907016e+00,0.00000000e+00,0.00000000e+00,
1.26416788e+01,-2.25783777e+00,0.00000000e+00,0.00000000e+00,
1.26427898e+01,-2.56750083e+00,0.00000000e+00,0.00000000e+00,
1.22862978e+01,-2.32149076e+00,-9.13873613e-01,1.50786892e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.25444374e+01,-2.38684177e+00,0.00000000e+00,0.00000000e+00,
1.25052147e+01,-2.49701500e+00,0.00000000e+00,0.00000000e+00,
1.25248318e+01,-2.46968293e+00,0.00000000e+00,0.00000000e+00,
1.25786142e+01,-2.30319476e+00,0.00000000e+00,0.00000000e+00,
1.24768744e+01,-2.33286142e+00,0.00000000e+00,0.00000000e+00,
1.25067968e+01,-2.06730700e+00,0.00000000e+00,0.00000000e+00,
1.25069971e+01,-2.39666319e+00,0.00000000e+00,0.00000000e+00,
1.21423101e+01,-2.14554191e+00,-9.72591102e-01,1.63269415e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.24125547e+01,-2.22175050e+00,0.00000000e+00,0.00000000e+00,
1.23690329e+01,-2.32908416e+00,0.00000000e+00,0.00000000e+00,
1.23906460e+01,-2.30176568e+00,0.00000000e+00,0.00000000e+00,
1.24491587e+01,-2.12765956e+00,0.00000000e+00,0.00000000e+00,
1.23415318e+01,-2.15484762e+00,0.00000000e+00,0.00000000e+00,
1.23692570e+01,-1.87583160e+00,0.00000000e+00,0.00000000e+00,
1.23674183e+01,-2.22135043e+00,0.00000000e+00,0.00000000e+00,
1.19948120e+01,-1.99792945e+00,-1.02752030e+00,1.73952356e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.22765770e+01,-2.06305933e+00,0.00000000e+00,0.00000000e+00,
1.22271929e+01,-2.16289258e+00,0.00000000e+00,0.00000000e+00,
1.22505989e+01,-2.13779807e+00,0.00000000e+00,0.00000000e+00,
1.23148499e+01,-1.95935154e+00,0.00000000e+00,0.00000000e+00,
1.22018223e+01,-1.98143756e+00,0.00000000e+00,0.00000000e+00,
1.22254210e+01,-1.69344079e+00,0.00000000e+00,0.00000000e+00,
1.22217398e+01,-2.05098009e+00,0.00000000e+00,0.00000000e+00,
1.18455420e+01,-1.85356688e+00,-1.07936919e+00,1.84206009e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.21358852e+01,-1.90870392e+00,0.00000000e+00,0.00000000e+00,
1.20804701e+01,-1.99987614e+00,0.00000000e+00,0.00000000e+00,
1.21055708e+01,-1.97671664e+00,0.00000000e+00,0.00000000e+00,
1.21757221e+01,-1.79546654e+00,0.00000000e+00,0.00000000e+00,
1.20574446e+01,-1.81212366e+00,0.00000000e+00,0.00000000e+00,
1.20756922e+01,-1.51836538e+00,0.00000000e+00,0.00000000e+00,
1.20708504e+01,-1.88405001e+00,0.00000000e+00,0.00000000e+00,
1.16847649e+01,-1.69407105e+00,-1.13744450e+00,1.95598066e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.19890776e+01,-1.75388598e+00,0.00000000e+00,0.00000000e+00,
1.19291306e+01,-1.83793771e+00,0.00000000e+00,0.00000000e+00,
1.19555187e+01,-1.81811225e+00,0.00000000e+00,0.00000000e+00,
1.20315838e+01,-1.63195813e+00,0.00000000e+00,0.00000000e+00,
1.19083900e+01,-1.64621460e+00,0.00000000e+00,0.00000000e+00,
1.19232283e+01,-1.34909868e+00,0.00000000e+00,0.00000000e+00,
1.19157934e+01,-1.71937227e+00,0.00000000e+00,0.00000000e+00,
1.15240822e+01,-1.56542182e+00,-1.18994737e+00,2.05002978e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.18380680e+01,-1.60896838e+00,0.00000000e+00,0.00000000e+00,
1.17711201e+01,-1.68142509e+00,0.00000000e+00,0.00000000e+00,
1.17985268e+01,-1.66524386e+00,0.00000000e+00,0.00000000e+00,
1.18823299e+01,-1.47918677e+00,0.00000000e+00,0.00000000e+00,
1.17539692e+01,-1.48697639e+00,0.00000000e+00,0.00000000e+00,
1.17604942e+01,-1.19151020e+00,0.00000000e+00,0.00000000e+00,
1.17530851e+01,-1.56229329e+00,0.00000000e+00,0.00000000e+00,
1.13580608e+01,-1.42648554e+00,-1.24202704e+00,2.14807913e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.16814165e+01,-1.46702063e+00,0.00000000e+00,0.00000000e+00,
1.16088743e+01,-1.53096139e+00,0.00000000e+00,0.00000000e+00,
1.16376104e+01,-1.51669276e+00,0.00000000e+00,0.00000000e+00,
1.17277765e+01,-1.33135271e+00,0.00000000e+00,0.00000000e+00,
1.15942688e+01,-1.33447421e+00,0.00000000e+00,0.00000000e+00,
1.15945482e+01,-1.04083598e+00,0.00000000e+00,0.00000000e+00,
1.15868969e+01,-1.41079426e+00,0.00000000e+00,0.00000000e+00,
1.11901808e+01,-1.31528723e+00,-1.29012668e+00,2.22889245e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.15218019e+01,-1.33792269e+00,0.00000000e+00,0.00000000e+00,
1.14423256e+01,-1.39028656e+00,0.00000000e+00,0.00000000e+00,
1.14723663e+01,-1.38033748e+00,0.00000000e+00,0.00000000e+00,
1.15696144e+01,-1.19697487e+00,0.00000000e+00,0.00000000e+00,
1.14317179e+01,-1.19491196e+00,0.00000000e+00,0.00000000e+00,
1.14241247e+01,-9.05707419e-01,0.00000000e+00,0.00000000e+00,
1.14159803e+01,-1.27167571e+00,0.00000000e+00,0.00000000e+00,
1.10261755e+01,-1.21352696e+00,-1.32852709e+00,2.29717433e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.13591805e+01,-1.22147548e+00,0.00000000e+00,0.00000000e+00,
1.12719622e+01,-1.26121044e+00,0.00000000e+00,0.00000000e+00,
1.13031120e+01,-1.25317025e+00,0.00000000e+00,0.00000000e+00,
1.14077110e+01,-1.07485402e+00,0.00000000e+00,0.00000000e+00,
1.12654877e+01,-1.06669176e+00,0.00000000e+00,0.00000000e+00,
1.12469053e+01,-7.84893870e-01,0.00000000e+00,0.00000000e+00,
1.12401590e+01,-1.14300716e+00,0.00000000e+00,0.00000000e+00,
1.08667679e+01,-1.12404943e+00,-1.35798383e+00,2.35225409e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.11959476e+01,-1.11963928e+00,0.00000000e+00,0.00000000e+00,
1.11002293e+01,-1.14519227e+00,0.00000000e+00,0.00000000e+00,
1.11319695e+01,-1.13751411e+00,0.00000000e+00,0.00000000e+00,
1.12445440e+01,-9.67445612e-01,0.00000000e+00,0.00000000e+00,
1.10984182e+01,-9.52330291e-01,0.00000000e+00,0.00000000e+00,
1.10659647e+01,-6.82040274e-01,0.00000000e+00,0.00000000e+00,
1.10620050e+01,-1.02707815e+00,0.00000000e+00,0.00000000e+00,
1.07124205e+01,-6.08518958e-01,-1.38128304e+00,2.60903209e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.10088730e+01,-8.96412611e-01,0.00000000e+00,0.00000000e+00,
1.09340038e+01,-9.57887411e-01,0.00000000e+00,0.00000000e+00,
1.09603271e+01,-8.95558834e-01,0.00000000e+00,0.00000000e+00,
1.10662584e+01,-7.21356034e-01,0.00000000e+00,0.00000000e+00,
1.09081755e+01,-7.25700319e-01,0.00000000e+00,0.00000000e+00,
1.08813400e+01,-4.59290951e-01,0.00000000e+00,0.00000000e+00,
1.08933811e+01,-7.95349717e-01,0.00000000e+00,0.00000000e+00,
1.05653353e+01,-5.14035702e-01,-1.39037299e+00,2.64906436e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.08509645e+01,-7.07919955e-01,0.00000000e+00,0.00000000e+00,
1.07675505e+01,-7.58549273e-01,0.00000000e+00,0.00000000e+00,
1.07872915e+01,-6.88427210e-01,0.00000000e+00,0.00000000e+00,
1.09055262e+01,-5.27996719e-01,0.00000000e+00,0.00000000e+00,
1.07427540e+01,-5.23134768e-01,0.00000000e+00,0.00000000e+00,
1.06964588e+01,-2.72486597e-01,0.00000000e+00,0.00000000e+00,
1.07226114e+01,-5.97505391e-01,0.00000000e+00,0.00000000e+00,
1.04307470e+01,-4.50176388e-01,-1.38656747e+00,2.66457051e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.07019014e+01,-5.40667653e-01,0.00000000e+00,0.00000000e+00,
1.06038790e+01,-5.71930051e-01,0.00000000e+00,0.00000000e+00,
1.06187258e+01,-5.00572741e-01,0.00000000e+00,0.00000000e+00,
1.07506542e+01,-3.55139405e-01,0.00000000e+00,0.00000000e+00,
1.05850353e+01,-3.33301157e-01,0.00000000e+00,0.00000000e+00,
1.05133457e+01,-9.70670134e-02,0.00000000e+00,0.00000000e+00,
1.05529766e+01,-4.13307846e-01,0.00000000e+00,0.00000000e+00,
1.03221283e+01,-3.99646014e-01,-1.35356760e+00,2.65089750e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.05708342e+01,-4.05334562e-01,0.00000000e+00,0.00000000e+00,
1.04558840e+01,-4.08990175e-01,0.00000000e+00,0.00000000e+00,
1.04686136e+01,-3.43659580e-01,0.00000000e+00,0.00000000e+00,
1.06144838e+01,-2.16110706e-01,0.00000000e+00,0.00000000e+00,
1.04487839e+01,-1.70787007e-01,0.00000000e+00,0.00000000e+00,
1.03498487e+01,4.92545553e-02,0.00000000e+00,0.00000000e+00,
1.04015942e+01,-2.53380060e-01,0.00000000e+00,0.00000000e+00,
1.02479973e+01,-3.54891062e-01,-1.28683972e+00,2.60860026e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.04663200e+01,-3.03043038e-01,0.00000000e+00,0.00000000e+00,
1.03360395e+01,-2.72938341e-01,0.00000000e+00,0.00000000e+00,
1.03481865e+01,-2.19270915e-01,0.00000000e+00,0.00000000e+00,
1.05076122e+01,-1.16297506e-01,0.00000000e+00,0.00000000e+00,
1.03445148e+01,-4.30251770e-02,0.00000000e+00,0.00000000e+00,
1.02231026e+01,1.53454408e-01,0.00000000e+00,0.00000000e+00,
1.02837324e+01,-1.22140199e-01,0.00000000e+00,0.00000000e+00,
1.02161694e+01,-3.27910244e-01,-1.18030632e+00,2.52738178e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.03995495e+01,-2.34071225e-01,0.00000000e+00,0.00000000e+00,
1.02579918e+01,-1.61220953e-01,0.00000000e+00,0.00000000e+00,
1.02687311e+01,-1.28324375e-01,0.00000000e+00,0.00000000e+00,
1.04433165e+01,-5.67759350e-02,0.00000000e+00,0.00000000e+00,
1.02865143e+01,4.70755361e-02,0.00000000e+00,0.00000000e+00,
1.01515617e+01,2.04020917e-01,0.00000000e+00,0.00000000e+00,
1.02160711e+01,-2.15653349e-02,0.00000000e+00,0.00000000e+00,
1.02416267e+01,-3.09257269e-01,-1.02226341e+00,2.40272149e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.03808641e+01,-1.95087403e-01,0.00000000e+00,0.00000000e+00,
1.02330608e+01,-7.38873854e-02,0.00000000e+00,0.00000000e+00,
1.02404394e+01,-7.24719316e-02,0.00000000e+00,0.00000000e+00,
1.04319077e+01,-4.19273041e-02,0.00000000e+00,0.00000000e+00,
1.02867994e+01,9.47331935e-02,0.00000000e+00,0.00000000e+00,
1.01533108e+01,1.89859629e-01,0.00000000e+00,0.00000000e+00,
1.02128477e+01,4.40135412e-02,0.00000000e+00,0.00000000e+00,
1.03338547e+01,-2.99476981e-01,-8.09949100e-01,2.23322958e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.04201994e+01,-1.88234583e-01,0.00000000e+00,0.00000000e+00,
1.02691708e+01,-1.92662831e-02,0.00000000e+00,0.00000000e+00,
1.02711315e+01,-6.46777451e-02,0.00000000e+00,0.00000000e+00,
1.04818172e+01,-8.36252943e-02,0.00000000e+00,0.00000000e+00,
1.03575983e+01,8.49221796e-02,0.00000000e+00,0.00000000e+00,
1.02470255e+01,8.88572112e-02,0.00000000e+00,0.00000000e+00,
1.02842083e+01,5.92166893e-02,0.00000000e+00,0.00000000e+00,
1.04983788e+01,-2.94442445e-01,-5.41577876e-01,2.01950192e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.04313154e+01,-2.23992035e-01,0.00000000e+00,0.00000000e+00,
1.02869987e+01,-1.69460587e-02,0.00000000e+00,0.00000000e+00,
1.02669077e+01,-5.47078252e-02,0.00000000e+00,0.00000000e+00,
1.04888086e+01,-1.12489171e-01,0.00000000e+00,0.00000000e+00,
1.03738804e+01,6.61898479e-02,0.00000000e+00,0.00000000e+00,
1.02703962e+01,2.12706197e-02,0.00000000e+00,0.00000000e+00,
1.02982111e+01,3.00146341e-02,0.00000000e+00,0.00000000e+00,
1.07532339e+01,-2.96175599e-01,-2.03081310e-01,1.74946472e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.04868450e+01,-2.86908507e-01,0.00000000e+00,0.00000000e+00,
1.03493147e+01,-4.30037305e-02,0.00000000e+00,0.00000000e+00,
1.03006306e+01,-5.47746457e-02,0.00000000e+00,0.00000000e+00,
1.05318651e+01,-1.61540732e-01,0.00000000e+00,0.00000000e+00,
1.04303560e+01,2.80006453e-02,0.00000000e+00,0.00000000e+00,
1.03392086e+01,-7.67627060e-02,0.00000000e+00,0.00000000e+00,
1.03419628e+01,-2.19648425e-02,0.00000000e+00,0.00000000e+00,
1.11059332e+01,-2.99273014e-01,2.05136552e-01,1.42616630e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.06049156e+01,-3.57454717e-01,0.00000000e+00,0.00000000e+00,
1.04768591e+01,-9.89533216e-02,0.00000000e+00,0.00000000e+00,
1.04069071e+01,-8.59074146e-02,0.00000000e+00,0.00000000e+00,
1.06328192e+01,-2.39904508e-01,0.00000000e+00,0.00000000e+00,
1.05601177e+01,-3.74530815e-02,0.00000000e+00,0.00000000e+00,
1.04775095e+01,-1.92888930e-01,0.00000000e+00,0.00000000e+00,
1.04391861e+01,-1.04389928e-01,0.00000000e+00,0.00000000e+00,
1.15533400e+01,-3.05350810e-01,6.72046900e-01,1.05846345e-01,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.07934217e+01,-4.32851493e-01,0.00000000e+00,0.00000000e+00,
1.06850767e+01,-1.70290634e-01,0.00000000e+00,0.00000000e+00,
1.06094027e+01,-1.58381507e-01,0.00000000e+00,0.00000000e+00,
1.08053970e+01,-3.49365652e-01,0.00000000e+00,0.00000000e+00,
1.07821054e+01,-1.35322943e-01,0.00000000e+00,0.00000000e+00,
1.06984310e+01,-3.32148552e-01,0.00000000e+00,0.00000000e+00,
1.06122856e+01,-2.18261808e-01,0.00000000e+00,0.00000000e+00,
1.20986805e+01,-3.04688245e-01,1.19487858e+00,6.53163344e-02,
7.90000000e+01,1.90000000e+01,1.53631482e+09,0.00000000e+00,
1.10781937e+01,-4.81846094e-01,0.00000000e+00,0.00000000e+00,
1.09690418e+01,-2.25964889e-01,0.00000000e+00,0.00000000e+00,
1.08812447e+01,-2.27969423e-01,0.00000000e+00,0.00000000e+00,
1.10682316e+01,-4.32139695e-01,0.00000000e+00,0.00000000e+00,
1.10922956e+01,-2.23477498e-01,0.00000000e+00,0.00000000e+00,
1.10056915e+01,-4.44270730e-01,0.00000000e+00,0.00000000e+00,
