,timestamp,t,obstacle_pos_y,obstacle_pos_x,obstacle_rel_vel_x,obstacle_rel_vel_y
0,1533266035827439404,2018-08-03 11:13:55,-0.3072899580001831,14.900936126708984,-0.45719367265701294,-0.00018134104902856052
1,1533266035914653105,2018-08-03 11:13:55,-0.2817583382129669,14.880328178405762,-0.44569748640060425,-0.0002478625101502985
2,15332660362021746,2018-08-03 11:13:56,-0.2702173590660095,14.847033500671387,-0.42701104283332825,-0.0011573004303500056
3,1533266036164363515,2018-08-03 11:13:56,-0.24197040498256683,14.800742149353027,-0.4136403799057007,-0.0034908712841570377
4,1533266036262946043,2018-08-03 11:13:56,-0.20110110938549042,14.747754096984863,-0.39106282591819763,-0.004100644960999489
5,1533266036361955435,2018-08-03 11:13:56,-0.17054730653762817,14.69748306274414,-0.3680441975593567,-0.004257105756551027
6,1533266036461906682,2018-08-03 11:13:56,-0.1547924429178238,14.649885177612305,-0.3449624478816986,-0.0047998917289078236
7,1533266036561989379,2018-08-03 11:13:56,-0.14370453357696533,14.612407684326172,-0.3267240822315216,-0.005080684553831816
8,1533266036662902350,2018-08-03 11:13:56,-0.12986838817596436,14.565342903137207,-0.3069870173931122,-0.0044813151471316814
9,1533266036726354826,2018-08-03 11:13:56,-0.13159972429275513,14.53187084197998,-0.272495836019516,-0.0033145283814519644
10,1533266036818493218,2018-08-03 11:13:56,-0.13640078902244568,14.518220901489258,-0.23333893716335297,-0.0014161539729684591
11,1533266036908432938,2018-08-03 11:13:56,-0.13275398313999176,14.498723030090332,-0.20562049746513367,-0.000669070752337575
12,15332660371688969,2018-08-03 11:13:57,-0.13127531111240387,14.475351333618164,-0.1807514727115631,-0.0006104772910475731
13,1533266037162987049,2018-08-03 11:13:57,-0.13765588402748108,14.469170570373535,-0.14550051093101501,0.0005646329373121262
14,1533266037263156687,2018-08-03 11:13:57,-0.1438756287097931,14.471479415893555,-0.08951394259929657,0.0035874301102012396
15,1533266037362952419,2018-08-03 11:13:57,-0.1468716710805893,14.47757339477539,-0.03633914142847061,0.005523295607417822
16,1533266037462083727,2018-08-03 11:13:57,-0.146312415599823,14.487256050109863,0.02003718912601471,0.007119690999388695
17,1533266037530624513,2018-08-03 11:13:57,-0.14584726095199585,14.49159049987793,0.08539550006389618,0.008989161811769009
18,1533266037618904173,2018-08-03 11:13:57,-0.14196546375751495,14.49010181427002,0.14023378491401672,0.009904530830681324
19,1533266037708404894,2018-08-03 11:13:57,-0.14664381742477417,14.515379905700684,0.2138351947069168,0.012141942977905273
20,1533266037796400944,2018-08-03 11:13:57,-0.14615347981452942,14.549300193786621,0.27235984802246094,0.013146507553756237
21,1533266037962935598,2018-08-03 11:13:57,-0.154571071267128,14.603055953979492,0.34405308961868286,0.013759899884462357
22,153326603861923903,2018-08-03 11:13:58,-0.15647877752780914,14.658821105957031,0.4021928012371063,0.012983781285583973
23,1533266038162915623,2018-08-03 11:13:58,-0.16163413226604462,14.71950912475586,0.45955023169517517,0.011804785579442978
24,1533266038262927987,2018-08-03 11:13:58,-0.1698499172925949,14.792912483215332,0.521468460559845,0.01072192844003439
25,1533266038324616886,2018-08-03 11:13:58,-0.17382459342479706,14.87405776977539,0.5711770057678223,0.010484077967703342
26,1533266038412737573,2018-08-03 11:13:58,-0.17789462208747864,14.963592529296875,0.6233866810798645,0.009242510423064232
27,1533266038499750636,2018-08-03 11:13:58,-0.17485126852989197,15.067784309387207,0.6715604662895203,0.010266884230077267
