,timestamp,t,obstacle_pos_y,obstacle_pos_x,obstacle_rel_vel_x,obstacle_rel_vel_y
0,1533266672936747923,2018-08-03 11:24:32,3.433316946029663,23.974355697631836,-0.06611146032810211,-0.0071132299490273
1,153326667319347081,2018-08-03 11:24:33,3.445256233215332,23.952102661132812,-0.0776965320110321,-0.008346742950379848
2,1533266673103924197,2018-08-03 11:24:33,3.47304105758667,23.922121047973633,-0.08798398822546005,-0.009478023275732994
3,1533266673294114648,2018-08-03 11:24:33,3.4768052101135254,23.901405334472656,-0.10362947732210159,-0.011196494102478027
4,1533266673393224401,2018-08-03 11:24:33,3.5183780193328857,23.88294219970703,-0.10903444141149521,-0.011832177639007568
5,1533266673518722874,2018-08-03 11:24:33,4.948929786682129,23.634319305419922,-0.08483236283063889,-0.015817532315850258
6,1533266673602509400,2018-08-03 11:24:33,4.704237461090088,23.627010345458984,-0.10914769768714905,-0.018641073256731033
7,1533266673794387563,2018-08-03 11:24:33,4.512641429901123,23.628923416137695,-0.14343318343162537,-0.022809386253356934
8,1533266673893251956,2018-08-03 11:24:33,4.393567085266113,23.62725067138672,-0.17448532581329346,-0.026670537889003754
9,1533266673994261738,2018-08-03 11:24:33,4.289482116699219,23.614093780517578,-0.19871443510055542,-0.029681304469704628
10,153326667426315430,2018-08-03 11:24:34,4.248172760009766,23.59103012084961,-0.20584487915039062,-0.030688883736729622
11,1533266674111130083,2018-08-03 11:24:34,4.215607643127441,23.573427200317383,-0.20704372227191925,-0.030881986021995544
12,1533266674195791259,2018-08-03 11:24:34,4.215302467346191,23.55694007873535,-0.20774933695793152,-0.03096802532672882
13,1533266674393395163,2018-08-03 11:24:34,4.1948347091674805,23.543659210205078,-0.21932096779346466,-0.0322817824780941
14,1533266674494371420,2018-08-03 11:24:34,4.218868732452393,23.524539947509766,-0.2469189614057541,-0.03575369343161583
15,1533266674531545322,2018-08-03 11:24:34,4.226201057434082,23.497533798217773,-0.27594631910324097,-0.03973451256752014
16,1533266674614628389,2018-08-03 11:24:34,4.222130298614502,23.485319137573242,-0.29355520009994507,-0.042459920048713684
17,1533266674697357971,2018-08-03 11:24:34,4.217430114746094,23.466928482055664,-0.29630324244499207,-0.043365806341171265
18,1533266674893413830,2018-08-03 11:24:34,4.222238063812256,23.44272232055664,-0.29688018560409546,-0.04388737305998802
19,1533266674993984525,2018-08-03 11:24:34,4.259878635406494,23.409175872802734,-0.2972135841846466,-0.04452590271830559
20,153326667531545347,2018-08-03 11:24:35,4.293461799621582,23.372657775878906,-0.29714977741241455,-0.045120298862457275
21,1533266675114751643,2018-08-03 11:24:35,4.3323974609375,23.340839385986328,-0.29706814885139465,-0.04573692008852959
22,1533266675198058199,2018-08-03 11:24:35,4.375213623046875,23.303804397583008,-0.29704612493515015,-0.046413347125053406
23,1533266675393324902,2018-08-03 11:24:35,4.4549560546875,23.249801635742188,-0.29730024933815,-0.047454722225666046
24,1533266675494224817,2018-08-03 11:24:35,4.477913856506348,23.20052146911621,-0.2964986264705658,-0.048120781779289246
25,1533266675532560824,2018-08-03 11:24:35,4.497854232788086,23.160009384155273,-0.29632946848869324,-0.04868662357330322
26,1533266675617491730,2018-08-03 11:24:35,4.513968467712402,23.126737594604492,-0.2961532175540924,-0.049142248928546906
27,1533266675700046609,2018-08-03 11:24:35,4.515420913696289,23.100725173950195,-0.2959888279438019,-0.049409013241529465
28,1533266675893429183,2018-08-03 11:24:35,4.55072546005249,23.05731964111328,-0.2963162362575531,-0.049946386367082596
29,1533266675993435824,2018-08-03 11:24:35,4.544832229614258,23.02530288696289,-0.29582729935646057,-0.05013633519411087
30,153326667693344235,2018-08-03 11:24:36,4.5308308601379395,22.981918334960938,-0.2956972122192383,-0.050253260880708694
31,1533266676137878018,2018-08-03 11:24:36,4.5450215339660645,22.943504333496094,-0.29602721333503723,-0.05049726366996765
32,1533266676220553534,2018-08-03 11:24:36,4.563859462738037,22.91096305847168,-0.29598474502563477,-0.05077004060149193
33,1533266676304395271,2018-08-03 11:24:36,4.596466064453125,22.882131576538086,-0.296125203371048,-0.05116679146885872
34,1533266676493412045,2018-08-03 11:24:36,4.639205455780029,22.837846755981445,-0.2961483299732208,-0.05175936222076416
35,1533266676594290565,2018-08-03 11:24:36,4.7054877281188965,22.7969970703125,-0.296278715133667,-0.05257817730307579
36,1533266676694284708,2018-08-03 11:24:36,4.676980495452881,22.763425827026367,-0.29510191082954407,-0.05271904170513153
37,1533266676722613069,2018-08-03 11:24:36,4.644062519073486,22.728961944580078,-0.29490920901298523,-0.052707310765981674
38,1533266676805434639,2018-08-03 11:24:36,4.603740692138672,22.702468872070312,-0.29491284489631653,-0.05246569216251373
39,1533266676993433643,2018-08-03 11:24:36,4.595053195953369,22.680782318115234,-0.28104183077812195,-0.050517793744802475
40,153326667793497279,2018-08-03 11:24:37,4.603221416473389,22.652929306030273,-0.26833271980285645,-0.04859963431954384
41,1533266677140313908,2018-08-03 11:24:37,4.596327304840088,22.62550163269043,-0.2459135800600052,-0.04536409303545952
42,1533266677222684765,2018-08-03 11:24:37,4.610177516937256,22.6021671295166,-0.22968046367168427,-0.04263158142566681
43,1533266677305214828,2018-08-03 11:24:37,4.623090744018555,22.58386993408203,-0.2128036618232727,-0.03986159339547157
44,1533266677494428052,2018-08-03 11:24:37,4.576358795166016,22.578536987304688,-0.1868640035390854,-0.03574233502149582
45,1533266677594539466,2018-08-03 11:24:37,4.557005882263184,22.557693481445312,-0.15587720274925232,-0.030714627355337143
