,timestamp,t,obstacle_pos_y,obstacle_pos_x,obstacle_rel_vel_x,obstacle_rel_vel_y
0,1533266848397169485,2018-08-03 11:27:28,-4.782413959503174,33.17139434814453,-2.5035996437072754,0.26376020908355713
1,1533266848486225000,2018-08-03 11:27:28,-4.767729759216309,32.96703338623047,-2.4569103717803955,0.26050901412963867
2,1533266848702110308,2018-08-03 11:27:28,-4.669436931610107,32.73821258544922,-2.4161393642425537,0.25117167830467224
3,1533266848801944259,2018-08-03 11:27:28,-4.616163730621338,32.50068664550781,-2.3829855918884277,0.2455691248178482
4,1533266848901951691,2018-08-03 11:27:28,-4.552414417266846,32.25505065917969,-2.347189426422119,0.23954427242279053
5,15332668492128827,2018-08-03 11:27:29,-4.513564586639404,32.01290512084961,-2.3130359649658203,0.23501469194889069
6,153326684935185785,2018-08-03 11:27:29,-4.481818675994873,31.763383865356445,-2.282233715057373,0.2314530313014984
7,1533266849121863432,2018-08-03 11:27:29,-4.474459648132324,31.528453826904297,-2.251370906829834,0.22942087054252625
8,1533266849208685751,2018-08-03 11:27:29,-4.431814670562744,31.28215980529785,-2.2145111560821533,0.22512422502040863
9,1533266849294234877,2018-08-03 11:27:29,-4.370441913604736,31.0491886138916,-2.1704368591308594,0.21875125169754028
10,1533266849501171834,2018-08-03 11:27:29,-4.326037883758545,30.82579231262207,-2.1351277828216553,0.2130076289176941
11,1533266849602356086,2018-08-03 11:27:29,-4.297412395477295,30.607749938964844,-2.1039681434631348,0.2085857391357422
12,1533266849702081932,2018-08-03 11:27:29,-4.280301570892334,30.380233764648438,-2.0731992721557617,0.20591311156749725
13,1533266849726970849,2018-08-03 11:27:29,-4.24798059463501,30.159822463989258,-2.0414955615997314,0.20187069475650787
14,1533266849813130188,2018-08-03 11:27:29,-4.20473575592041,29.94807243347168,-2.011854648590088,0.1969820111989975
15,1533266849897427176,2018-08-03 11:27:29,-4.196674346923828,29.740400314331055,-1.980634331703186,0.19467487931251526
16,1533266850102286556,2018-08-03 11:27:30,-4.207440376281738,29.534269332885742,-1.9554176330566406,0.19374264776706696
17,1533266850202103570,2018-08-03 11:27:30,-4.215802192687988,29.331012725830078,-1.9429025650024414,0.19312404096126556
18,1533266850302108433,2018-08-03 11:27:30,-4.229867935180664,29.12957000732422,-1.926114559173584,0.19365233182907104
19,1533266850326832328,2018-08-03 11:27:30,-4.205338001251221,28.929004669189453,-1.9085034132003784,0.1915837824344635
20,1533266850411449548,2018-08-03 11:27:30,-4.159703731536865,28.730764389038086,-1.8976597785949707,0.18804283440113068
21,1533266850496104113,2018-08-03 11:27:30,-4.141944408416748,28.532188415527344,-1.8783737421035767,0.18660688400268555
22,1533266850702291443,2018-08-03 11:27:30,-4.1287055015563965,28.335786819458008,-1.8644111156463623,0.18530681729316711
23,1533266850802317266,2018-08-03 11:27:30,-4.091557502746582,28.140106201171875,-1.8486347198486328,0.1825709193944931
24,1533266850902292816,2018-08-03 11:27:30,-4.062167167663574,27.963897705078125,-1.8352397680282593,0.17961794137954712
25,1533266850930964736,2018-08-03 11:27:30,-4.0903096199035645,27.788028717041016,-1.8163496255874634,0.18125833570957184
26,153326685118023928,2018-08-03 11:27:31,-4.145730018615723,27.62422752380371,-1.795548915863037,0.18432560563087463
27,1533266851101278679,2018-08-03 11:27:31,-4.17072057723999,27.463932037353516,-1.784706473350525,0.18538790941238403
28,1533266851302319037,2018-08-03 11:27:31,-4.095504283905029,27.314403533935547,-1.7704968452453613,0.17941445112228394
29,1533266851402272437,2018-08-03 11:27:31,-4.000517845153809,27.1747989654541,-1.766636848449707,0.1717081516981125
30,1533266851501330209,2018-08-03 11:27:31,-3.9125680923461914,27.047435760498047,-1.7520800828933716,0.16476109623908997
31,1533266851611652005,2018-08-03 11:27:31,-3.740063428878784,27.061077117919922,-1.7237091064453125,0.14643211662769318
32,1533266851706179963,2018-08-03 11:27:31,-3.747143268585205,26.936832427978516,-1.7088382244110107,0.1479392945766449
33,1533266851803102467,2018-08-03 11:27:31,-3.7520270347595215,26.770103454589844,-1.6955264806747437,0.1493307203054428
34,1533266851890693763,2018-08-03 11:27:31,-3.8161492347717285,26.581836700439453,-1.6766769886016846,0.15488474071025848
35,1533266852101431646,2018-08-03 11:27:32,-3.8894197940826416,26.37172508239746,-1.6559303998947144,0.1611732840538025
36,1533266852202444004,2018-08-03 11:27:32,-3.9465889930725098,26.16408920288086,-1.6439743041992188,0.16587191820144653
37,1533266852302654916,2018-08-03 11:27:32,-4.032320499420166,25.949703216552734,-1.6316673755645752,0.17296209931373596
